ADM1_FR,ADM2_FR,ADM2_PCODE,pcode_ch,year,ch,asi,bio,pluie
Chari-Baguirmi,Baguirmi,TD0301,TCD0301,2021,7.9998372426399245,0.5938888888888889,104.62829230755936,200.8780733591683
Chari-Baguirmi,Baguirmi,TD0301,TCD0301,2022,4.999969772264238,4.9095555555555555,113.98565949318518,181.02013813218417
Chari-Baguirmi,Baguirmi,TD0301,TCD0301,2023,9.999887252166168,0.0732222222222222,130.86992814990538,102.2210934235644
Chari-Baguirmi,Baguirmi,TD0301,TCD0301,2024,25.999836694700747,2.677222222222222,109.30130433945703,146.49569463447403
Chari-Baguirmi,Baguirmi,TD0301,TCD0301,2025,7.000081652649628,2.760555555555555,129.8830177074984,103.89776907510426
Chari-Baguirmi,Baguirmi,TD0301,TCD0301,2026,22.0,1.1983333333333333,110.21471048446608,86.51982270578502
Chari-Baguirmi,Chari,TD0302,TCD0302,1999,,0.0,122.2875084745444,117.95777103811864
Chari-Baguirmi,Chari,TD0302,TCD0302,2000,,1.028625,127.98623662817296,104.23035203628834
Chari-Baguirmi,Chari,TD0302,TCD0302,2001,,25.738875,104.5796492534033,101.15421339599452
Chari-Baguirmi,Chari,TD0302,TCD0302,2002,,75.445875,73.37577629286797,88.67504768135149
Chari-Baguirmi,Chari,TD0302,TCD0302,2003,,8.74075,105.622026941994,120.21905762889598
